date,z,direction,rank,half_life,breakdown,n_halted,gross_ret,net_ret,fees,impact,borrow,gross_exposure
2022-12-20,1.2717984881553643,-1,0,7.950171925289712,False,0,0.00032529429715485655,0.00031461557265630716,15.269336971340449,2.484442295450546,89.03346571870303,0.9189650173149697
2022-12-21,1.1616333930832479,-1,0,7.950171925289712,False,0,0.001419696442809093,0.001403140610348548,54.17541714296337,22.71930967032001,88.66359779216823,0.9146803501582496
2022-12-22,0.74900630762741,-1,0,7.950171925289712,False,0,0.0036663314116357933,0.003649882000822986,54.319094073765704,21.605455121590527,88.56955893271632,0.9142833910844621
2022-12-23,0.6549550891325023,-1,0,7.950171925289712,False,0,0.0008950338124249116,0.0008824476491027329,29.48418572111592,8.40959229834052,87.96785520233016,0.9072748095762374
2022-12-27,0.5582130896783114,-1,0,7.950171925289712,False,0,-0.00017251679853644113,-0.00018683120800244596,41.53251621994878,11.912967677651157,89.69861076244833,0.9253878094488815
2022-12-28,0.7446429455445827,-1,0,7.950171925289712,False,0,-0.00504628541599244,-0.005057587278322361,19.45931951058341,4.8561081866923,88.70319560193798,0.9156249747025043
2022-12-29,0.7942155341502135,-1,0,7.950171925289712,False,0,0.0012820771425040081,0.0012633257785306274,72.17280356132575,25.92953726179431,89.41129891068714,0.9228724065034183
2022-12-30,0.6083078459387974,-1,0,7.950171925289712,False,0,0.0019402811811912728,0.0019301603830684086,7.721903822717074,1.0083955137920604,92.477681892132,0.9542756569284238
2023-01-03,0.712550027005355,-1,0,7.950171925289712,False,0,-0.002902809935480367,-0.002916212224984753,32.887165793652585,8.585963946426602,92.54976530378194,0.9550031328484279
2023-01-04,-1.1014219065944344,-1,0,7.950171925289712,False,0,0.023554938126044467,0.023544509366035332,9.151433614808075,1.2961527203820626,93.84001375614696,0.9674949957829755
2023-01-05,-1.6817178182107804,-1,0,7.950171925289712,False,0,0.0031627592449034667,0.003144176636856805,66.832443537747,25.366469910657617,93.62716701821378,0.9651483062281192
2023-01-06,-1.939905267014919,-1,0,7.950171925289712,False,0,0.004950423699379639,0.0049374361533050986,26.261847419613805,8.10222593623104,95.51138738956162,0.9848556884812117
2023-01-09,-2.025652289435696,-1,0,7.950171925289712,False,0,0.004255051498183197,0.004237400163753987,58.864939640601065,21.92038653553654,95.7280181159639,0.9868714573994672
2023-01-10,-1.7120360998171513,-1,0,7.950171925289712,False,0,-0.0035187968022303124,-0.0035301697748301884,16.202337451900885,3.345999985941729,94.18138856091622,0.9714498951328734
2023-01-11,-1.0377393386881242,-1,0,7.950171925289712,False,0,-0.010094239162355835,-0.010112683076151752,64.89480020902312,25.63328882402501,93.91104892611686,0.9687248704563428
2023-01-12,-0.8674050362241637,-1,0,7.950171925289712,False,0,-0.0002610984125637311,-0.00028090278310353355,72.81401490103791,34.04088469008736,91.18880580689948,0.9411275475331314
2023-01-13,-0.9274354277742083,-1,0,7.950171925289712,False,0,0.00017289891081457166,0.0001578051797999732,43.21819040553756,18.69390425224666,89.02521548820016,0.9192475294584439
2023-01-17,-0.7183447672695137,-1,0,8.512926311610137,False,0,-0.0011806610040601372,-0.0011909213941377816,11.610871724994986,2.3244448728060165,88.66858417864248,0.9156337963500569
2023-01-18,-1.1133212754517163,-1,0,8.512926311610137,False,0,0.003837323725826593,0.0038208398998866304,57.63658488337299,18.344031993896543,88.85764252235555,0.9171549234320416
2023-01-19,-1.9043114363288751,-1,0,8.512926311610137,False,0,0.010911801073541031,0.010901341641061263,14.605961179123648,3.197592296443031,86.79077132210888,0.8962318196370009
2023-01-20,-1.4899853403977141,-1,0,8.512926311610137,False,0,-0.00010179658280041158,-0.00012330893636506237,84.28117275829307,43.93859221336106,86.90377067485387,0.8973099993038903
2023-01-23,-1.6643817063698414,-1,0,8.512926311610137,False,0,0.007177561519596363,0.00716560841290633,23.230307293455763,6.5631456793643865,89.7376139275065,0.926446918269055
2023-01-24,-1.4792910299410278,-1,0,8.512926311610137,False,0,-0.0008257222130667998,-0.0008514819410536777,98.23372138742359,69.684585461706,89.67897301964929,0.9257403041354485
2023-01-25,-1.3219597970753283,-1,0,8.512926311610137,False,0,-0.0018161073965278192,-0.0018292281236638923,30.777327133269527,11.39476014544865,89.03518408201339,0.9188036048882476
2023-01-26,-1.039835345697458,-1,0,8.512926311610137,False,0,0.0006922449477426524,0.0006813887770282051,16.301334007114978,3.1511253886695707,89.10924774868903,0.9195178453310108
2023-01-27,-1.1762982844953196,-1,0,8.512926311610137,False,0,0.0034531378558516194,0.0034305115345169656,81.44575758201238,56.397627675419564,88.41982808910522,0.9127647321149912
2023-01-30,-1.3713749953605292,-1,0,8.512926311610137,False,0,0.0018745907756841833,0.001857412142236295,56.65648134135732,26.857810387974634,88.2720427495517,0.9107710189181972
2023-01-31,-1.0582203508972792,-1,0,8.512926311610137,False,0,-0.002270331252723903,-0.0022849417615180365,41.50872916072031,16.827448651511858,87.76891012910184,0.9062998026624383
2023-02-01,-0.8070320839499965,-1,0,8.512926311610137,False,0,-0.0007964947490741135,-0.0008058267572011262,5.141463292164729,0.5366309585333761,87.6419870194286,0.9045961918277791
2023-02-02,-0.36521018800757993,0,0,8.512926311610137,False,0,-0.0005169210362158498,-0.000843650838447474,1358.1744591339202,1821.3957277820987,87.7278354002236,0.9054496394226133
2023-02-03,-0.9635535607422199,0,0,8.512926311610137,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06,-0.6731550406859544,0,0,8.512926311610137,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-07,0.06465225416147104,0,0,8.512926311610137,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-08,1.0241939656237011,0,0,8.512926311610137,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09,0.9651544854742673,0,0,8.512926311610137,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10,1.2544933611919629,0,0,8.512926311610137,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-13,2.1153372727422495,-1,0,8.512926311610137,False,0,0.0,-0.00032028205638409793,1304.2223751981394,1898.5981886428401,0.0,0.0
2023-02-14,2.3926206895248114,-1,0,8.512926311610137,False,0,-0.002612037421981737,-0.0026218859683238924,12.408143250528399,2.0118353506719293,84.06548482035402,0.8694815834654261
2023-02-15,1.6136764220014328,-1,0,9.619511531090804,False,0,0.009499049435261891,0.009484915498959186,39.85963249033745,17.12542985067001,84.35430068604342,0.8723928473599593
2023-02-16,1.1029215861897363,-1,0,9.619511531090804,False,0,0.005190634483062295,0.005178954588185041,23.93196020877246,8.860021864806896,84.00696669896834,0.8688917208472958
2023-02-17,0.8444597461082219,-1,0,9.619511531090804,False,0,0.0011396513679743504,0.0011301686226768202,8.974819573322947,1.6021504809422913,84.25048292103565,0.8713463645284176
2023-02-21,0.7962864668740005,-1,0,9.619511531090804,False,0,-0.0023909548498411547,-0.0024064067548503964,51.612646028014325,18.6003010445754,84.3061030198283,0.8717833791311415
2023-02-22,0.4533105275818962,0,0,9.619511531090804,False,0,0.0032452048302573713,0.0029164203097591817,1283.7905091758716,1921.3216276936769,82.73306811234745,0.8558603394505812
2023-02-23,0.3581312833782574,0,0,9.619511531090804,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-24,0.3887170196375634,0,0,9.619511531090804,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27,0.4171362775000271,0,0,9.619511531090804,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-28,0.1865181870384367,0,0,9.619511531090804,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,-0.1414081403720636,0,0,9.619511531090804,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-02,0.030353155468272802,0,0,9.619511531090804,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-03,0.021271614714889923,0,0,9.619511531090804,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06,0.3339266167749958,0,0,9.619511531090804,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-07,-0.08012499571031073,0,0,9.619511531090804,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08,-0.3752855670894789,0,0,9.619511531090804,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-09,-0.16494259713978468,0,0,9.619511531090804,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-10,-0.39145895140832915,0,0,9.619511531090804,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13,0.6353668473720836,0,0,9.619511531090804,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14,1.153002679264216,0,0,9.619511531090804,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15,2.110105776055387,-1,0,9.619511531090804,False,0,0.0,-0.00030518246894098585,1206.1810343724508,1845.6436550374078,0.0,0.0
2023-03-16,3.0185497514509243,-1,0,9.619511531090804,False,0,-0.002073192674891932,-0.00210126907414803,131.09632841039067,57.271102774492185,92.39656137609495,0.804120689581634
